,"(('TES', 'None'), 'storage_content')","(('TES', 'th. Energy'), 'flow')","(('th. Energy', 'TES'), 'flow')"
2023-06-08 20:00:00,836.98544,154.24826,0.0
2023-06-08 21:00:00,684.27947,149.5835,0.0
2023-06-08 22:00:00,545.86612,135.5892,0.0
2023-06-08 23:00:00,441.41873,102.31387,0.0
2023-06-09 00:00:00,361.84501,77.94619,0.0
2023-06-09 01:00:00,279.39151,80.774883,0.0
2023-06-09 02:00:00,199.18987,78.574789,0.0
2023-06-09 03:00:00,122.84348,74.803199,0.0
2023-06-09 04:00:00,0.0,120.37658,0.0
2023-06-09 05:00:00,0.0,0.0,0.0
2023-06-09 06:00:00,0.0,0.0,0.0
2023-06-09 07:00:00,0.0,0.0,0.0
2023-06-09 08:00:00,0.0,0.0,0.0
2023-06-09 09:00:00,0.0,0.0,0.0
2023-06-09 10:00:00,0.0,0.0,0.0
2023-06-09 11:00:00,0.0,0.0,0.0
2023-06-09 12:00:00,0.0,0.0,0.0
2023-06-09 13:00:00,0.0,0.0,0.0
2023-06-09 14:00:00,0.0,0.0,0.0
2023-06-09 15:00:00,55.461363,0.0,55.461363
2023-06-09 16:00:00,948.84762,0.0,893.39087
2023-06-09 17:00:00,1296.0081,0.0,347.23951
2023-06-09 18:00:00,1154.1447,138.92023,0.0
2023-06-09 19:00:00,1008.1239,143.00612,0.0
2023-06-09 20:00:00,848.96606,155.89238,0.0
2023-06-09 21:00:00,694.63216,151.17789,0.0
2023-06-09 22:00:00,554.74322,137.03443,0.0
2023-06-09 23:00:00,449.18227,103.40442,0.0
2023-06-10 00:00:00,368.20904,79.317086,0.0
2023-06-10 01:00:00,284.30537,82.195528,0.0
2023-06-10 02:00:00,202.69317,79.95674,0.0
2023-06-10 03:00:00,125.00401,76.118816,0.0
2023-06-10 04:00:00,0.0,122.49373,0.0
2023-06-10 05:00:00,0.0,0.0,0.0
2023-06-10 06:00:00,0.0,0.0,0.0
2023-06-10 07:00:00,0.0,0.0,0.0
2023-06-10 08:00:00,0.0,0.0,0.0
2023-06-10 09:00:00,0.0,0.0,0.0
2023-06-10 10:00:00,0.0,0.0,0.0
2023-06-10 11:00:00,0.0,0.0,0.0
2023-06-10 12:00:00,0.0,0.0,0.0
2023-06-10 13:00:00,0.0,0.0,0.0
2023-06-10 14:00:00,0.0,0.0,0.0
2023-06-10 15:00:00,0.0,0.0,0.0
2023-06-10 16:00:00,408.08134,0.0,408.08134
2023-06-10 17:00:00,1035.5383,0.0,627.49099
2023-06-10 18:00:00,1052.365,0.0,16.912939
2023-06-10 19:00:00,903.78618,145.52127,0.0
2023-06-10 20:00:00,741.83927,158.63417,0.0
2023-06-10 21:00:00,584.80115,153.83677,0.0
2023-06-10 22:00:00,442.46206,139.44455,0.0
2023-06-10 23:00:00,335.05471,105.22307,0.0
2023-06-11 00:00:00,251.36477,81.98878,0.0
2023-06-11 01:00:00,164.64568,84.964179,0.0
2023-06-11 02:00:00,80.295243,82.649979,0.0
2023-06-11 03:00:00,0.0,78.68278,0.0
2023-06-11 04:00:00,0.0,0.0,0.0
2023-06-11 05:00:00,0.0,0.0,0.0
2023-06-11 06:00:00,0.0,0.0,0.0
2023-06-11 07:00:00,0.0,0.0,0.0
2023-06-11 08:00:00,0.0,0.0,0.0
2023-06-11 09:00:00,0.0,0.0,0.0
2023-06-11 10:00:00,0.0,0.0,0.0
2023-06-11 11:00:00,0.0,0.0,0.0
2023-06-11 12:00:00,0.0,0.0,0.0
2023-06-11 13:00:00,0.0,0.0,0.0
2023-06-11 14:00:00,0.0,0.0,0.0
2023-06-11 15:00:00,0.0,0.0,0.0
2023-06-11 16:00:00,218.47168,0.0,218.47168
2023-06-11 17:00:00,1000.9962,0.0,782.5427
2023-06-11 18:00:00,1129.8816,0.0,128.96887
2023-06-11 19:00:00,976.29464,150.42296,0.0
2023-06-11 20:00:00,808.88925,163.97756,0.0
2023-06-11 21:00:00,646.558,159.01856,0.0
2023-06-11 22:00:00,499.42089,144.14156,0.0
2023-06-11 23:00:00,388.39216,108.76737,0.0
2023-06-12 00:00:00,300.09605,86.498465,0.0
2023-06-12 01:00:00,208.60418,89.637523,0.0
2023-06-12 02:00:00,119.61126,87.196034,0.0
2023-06-12 03:00:00,34.89657,83.010624,0.0
2023-06-12 04:00:00,0.0,34.195789,0.0
2023-06-12 05:00:00,0.0,0.0,0.0
2023-06-12 06:00:00,0.0,0.0,0.0
2023-06-12 07:00:00,0.0,0.0,0.0
2023-06-12 08:00:00,0.0,0.0,0.0
2023-06-12 09:00:00,0.0,0.0,0.0
2023-06-12 10:00:00,0.0,0.0,0.0
2023-06-12 11:00:00,0.0,0.0,0.0
2023-06-12 12:00:00,0.0,0.0,0.0
2023-06-12 13:00:00,0.0,0.0,0.0
2023-06-12 14:00:00,0.0,0.0,0.0
2023-06-12 15:00:00,0.0,0.0,0.0
2023-06-12 16:00:00,266.09229,0.0,266.09229
2023-06-12 17:00:00,1103.0621,0.0,836.99199
2023-06-12 18:00:00,1308.5106,0.0,205.54045
2023-06-12 19:00:00,1146.4661,158.69678,0.0
2023-06-12 20:00:00,969.84308,172.99693,0.0
2023-06-12 21:00:00,798.57331,167.76517,0.0
2023-06-12 22:00:00,643.33341,152.06988,0.0
2023-06-12 23:00:00,526.18799,114.74998,0.0
2023-06-13 00:00:00,431.72563,92.530139,0.0
2023-06-13 01:00:00,338.53568,91.290896,0.0
2023-06-13 02:00:00,250.83314,85.920843,0.0
2023-06-13 03:00:00,156.81523,92.117058,0.0
2023-06-13 04:00:00,0.0,153.66612,0.0
2023-06-13 05:00:00,0.0,0.0,0.0
2023-06-13 06:00:00,0.0,0.0,0.0
2023-06-13 07:00:00,0.0,0.0,0.0
2023-06-13 08:00:00,0.0,0.0,0.0
2023-06-13 09:00:00,0.0,0.0,0.0
2023-06-13 10:00:00,0.0,0.0,0.0
2023-06-13 11:00:00,0.0,0.0,0.0
2023-06-13 12:00:00,0.0,0.0,0.0
2023-06-13 13:00:00,0.0,0.0,0.0
2023-06-13 14:00:00,105.88447,0.0,105.88447
2023-06-13 15:00:00,1212.278,0.0,1106.4024
2023-06-13 16:00:00,1731.0788,0.0,518.90175
2023-06-13 17:00:00,1854.1035,0.0,123.16894
2023-06-13 18:00:00,1666.3765,183.82103,0.0
2023-06-13 19:00:00,1466.0198,196.21346,0.0
2023-06-13 20:00:00,1254.7205,206.95357,0.0
2023-06-13 21:00:00,1046.8109,203.64892,0.0
2023-06-13 22:00:00,870.532,172.66785,0.0
2023-06-13 23:00:00,740.21249,127.64202,0.0
2023-06-14 00:00:00,635.74288,102.31977,0.0
2023-06-14 01:00:00,532.6803,100.94941,0.0
2023-06-14 02:00:00,435.68569,95.011212,0.0
2023-06-14 03:00:00,331.70757,101.86298,0.0
2023-06-14 04:00:00,158.28819,169.9239,0.0
2023-06-14 05:00:00,47.336072,108.72015,0.0
2023-06-14 06:00:00,0.0,46.385485,0.0
2023-06-14 07:00:00,0.0,0.0,0.0
2023-06-14 08:00:00,0.0,0.0,0.0
2023-06-14 09:00:00,0.0,0.0,0.0
2023-06-14 10:00:00,0.0,0.0,0.0
2023-06-14 11:00:00,0.0,0.0,0.0
2023-06-14 12:00:00,0.0,0.0,0.0
2023-06-14 13:00:00,3.2898809,0.0,3.2898809
2023-06-14 14:00:00,1084.644,0.0,1081.3544
2023-06-14 15:00:00,1757.8109,0.0,673.25733
2023-06-14 16:00:00,2054.6749,0.0,297.01046
2023-06-14 17:00:00,1882.3009,168.75869,0.0
2023-06-14 18:00:00,1674.7265,203.26918,0.0
2023-06-14 19:00:00,1453.1862,216.97272,0.0
2023-06-14 20:00:00,1219.5456,228.84912,0.0
2023-06-14 21:00:00,989.65333,225.19484,0.0
2023-06-14 22:00:00,794.73822,190.93599,0.0
2023-06-14 23:00:00,650.64498,141.14646,0.0
2023-06-15 00:00:00,540.49181,107.89698,0.0
2023-06-15 01:00:00,431.82235,106.45193,0.0
2023-06-15 02:00:00,329.55162,100.19005,0.0
2023-06-15 03:00:00,219.91671,107.4153,0.0
2023-06-15 04:00:00,37.055472,179.18605,0.0
2023-06-15 05:00:00,0.0,36.311337,0.0
2023-06-15 06:00:00,0.0,0.0,0.0
2023-06-15 07:00:00,0.0,0.0,0.0
2023-06-15 08:00:00,0.0,0.0,0.0
2023-06-15 09:00:00,0.0,0.0,0.0
2023-06-15 10:00:00,0.0,0.0,0.0
2023-06-15 11:00:00,0.0,0.0,0.0
2023-06-15 12:00:00,0.0,0.0,0.0
2023-06-15 13:00:00,304.23381,0.0,304.23381
2023-06-15 14:00:00,1318.7741,0.0,1014.5656
2023-06-15 15:00:00,1878.5002,0.0,559.83608
2023-06-15 16:00:00,2211.212,0.0,332.86827
2023-06-15 17:00:00,2196.8211,13.922496,0.0
2023-06-15 18:00:00,1977.9146,214.34891,0.0
2023-06-15 19:00:00,1744.281,228.7994,0.0
2023-06-15 20:00:00,1497.8876,241.32315,0.0
2023-06-15 21:00:00,1255.4467,237.46969,0.0
2023-06-15 22:00:00,1049.8896,201.34347,0.0
2023-06-15 23:00:00,897.92451,148.84003,0.0
2023-06-16 00:00:00,765.83524,129.37416,0.0
2023-06-16 01:00:00,635.52502,127.64147,0.0
2023-06-16 02:00:00,512.88722,120.13315,0.0
2023-06-16 03:00:00,381.41938,128.79659,0.0
2023-06-16 04:00:00,162.14932,214.85351,0.0
2023-06-16 05:00:00,10.685547,148.42126,0.0
2023-06-16 06:00:00,0.0,10.470964,0.0
2023-06-16 07:00:00,0.0,0.0,0.0
2023-06-16 08:00:00,0.0,0.0,0.0
2023-06-16 09:00:00,0.0,0.0,0.0
2023-06-16 10:00:00,0.0,0.0,0.0
2023-06-16 11:00:00,0.0,0.0,0.0
2023-06-16 12:00:00,0.0,0.0,0.0
2023-06-16 13:00:00,64.179641,0.0,64.179641
2023-06-16 14:00:00,1096.8549,0.0,1032.6806
2023-06-16 15:00:00,2063.6558,0.0,966.89226
2023-06-16 16:00:00,2560.2127,0.0,496.72893
2023-06-16 17:00:00,2748.8695,0.0,188.87014
2023-06-16 18:00:00,2486.3796,257.01562,0.0
2023-06-16 19:00:00,2206.231,274.34252,0.0
2023-06-16 20:00:00,1910.7827,289.35916,0.0
2023-06-16 21:00:00,1620.0739,284.73866,0.0
2023-06-16 22:00:00,1373.5905,241.42142,0.0
2023-06-16 23:00:00,1191.3668,178.46703,0.0
2023-06-17 00:00:00,1058.5986,130.01553,0.0
2023-06-17 01:00:00,927.61831,128.27425,0.0
2023-06-17 02:00:00,804.34845,120.7287,0.0
2023-06-17 03:00:00,672.20479,129.4351,0.0
2023-06-17 04:00:00,451.82363,215.91864,0.0
2023-06-17 05:00:00,139.06253,306.46898,0.0
2023-06-17 06:00:00,0.0,136.26992,0.0
2023-06-17 07:00:00,0.0,0.0,0.0
2023-06-17 08:00:00,0.0,0.0,0.0
2023-06-17 09:00:00,0.0,0.0,0.0
2023-06-17 10:00:00,0.0,0.0,0.0
2023-06-17 11:00:00,0.0,0.0,0.0
2023-06-17 12:00:00,0.0,0.0,0.0
2023-06-17 13:00:00,118.06728,0.0,118.06728
2023-06-17 14:00:00,1149.5842,0.0,1031.5267
2023-06-17 15:00:00,1807.9664,0.0,658.47808
2023-06-17 16:00:00,2204.6511,0.0,396.83536
2023-06-17 17:00:00,2071.8276,129.98704,0.0
2023-06-17 18:00:00,1808.0939,258.28977,0.0
2023-06-17 19:00:00,1526.6141,275.70257,0.0
2023-06-17 20:00:00,1229.7587,290.79365,0.0
2023-06-17 21:00:00,937.66615,286.15024,0.0
2023-06-17 22:00:00,690.01836,242.61826,0.0
2023-06-17 23:00:00,506.94884,179.35177,0.0
2023-06-18 00:00:00,404.07105,100.77884,0.0
2023-06-18 01:00:00,302.57909,99.429119,0.0
2023-06-18 02:00:00,207.06373,93.580347,0.0
2023-06-18 03:00:00,104.67001,100.32893,0.0
2023-06-18 04:00:00,0.0,102.56806,0.0
2023-06-18 05:00:00,0.0,0.0,0.0
2023-06-18 06:00:00,0.0,0.0,0.0
2023-06-18 07:00:00,0.0,0.0,0.0
2023-06-18 08:00:00,0.0,0.0,0.0
2023-06-18 09:00:00,0.0,0.0,0.0
2023-06-18 10:00:00,0.0,0.0,0.0
2023-06-18 11:00:00,0.0,0.0,0.0
2023-06-18 12:00:00,0.0,0.0,0.0
2023-06-18 13:00:00,0.0,0.0,0.0
2023-06-18 14:00:00,0.0,0.0,0.0
2023-06-18 15:00:00,243.43839,0.0,243.43839
2023-06-18 16:00:00,989.28873,0.0,745.87063
2023-06-18 17:00:00,1413.9259,0.0,424.71956
2023-06-18 18:00:00,1507.6336,0.0,93.825582
2023-06-18 19:00:00,1289.4415,213.70512,0.0
2023-06-18 20:00:00,1059.3314,225.40266,0.0
2023-06-18 21:00:00,832.91306,221.80342,0.0
2023-06-18 22:00:00,640.94518,188.0605,0.0
2023-06-18 23:00:00,499.0338,139.0208,0.0
2023-06-19 00:00:00,409.07393,88.119922,0.0
2023-06-19 01:00:00,315.85839,91.317822,0.0
2023-06-19 02:00:00,225.18863,88.830566,0.0
2023-06-19 03:00:00,138.87732,84.566699,0.0
2023-06-19 04:00:00,0.0,136.08843,0.0
2023-06-19 05:00:00,0.0,0.0,0.0
2023-06-19 06:00:00,0.0,0.0,0.0
2023-06-19 07:00:00,0.0,0.0,0.0
2023-06-19 08:00:00,0.0,0.0,0.0
2023-06-19 09:00:00,0.0,0.0,0.0
2023-06-19 10:00:00,0.0,0.0,0.0
2023-06-19 11:00:00,0.0,0.0,0.0
2023-06-19 12:00:00,0.0,0.0,0.0
2023-06-19 13:00:00,0.0,0.0,0.0
2023-06-19 14:00:00,52.064943,0.0,52.064943
2023-06-19 15:00:00,844.90871,0.0,792.84811
2023-06-19 16:00:00,1356.2832,0.0,511.44492
2023-06-19 17:00:00,1426.377,0.0,70.206763
2023-06-19 18:00:00,1266.0005,157.05244,0.0
2023-06-19 19:00:00,1100.924,161.67163,0.0
2023-06-19 20:00:00,920.99564,176.23984,0.0
2023-06-19 21:00:00,746.52092,170.91001,0.0
2023-06-19 22:00:00,588.37656,154.92051,0.0
2023-06-19 23:00:00,469.04077,116.90102,0.0
2023-06-20 00:00:00,384.48768,82.823719,0.0
2023-06-20 01:00:00,296.8746,85.829419,0.0
2023-06-20 02:00:00,211.6543,83.491653,0.0
2023-06-20 03:00:00,130.53048,79.484053,0.0
2023-06-20 04:00:00,0.0,127.90921,0.0
2023-06-20 05:00:00,0.0,0.0,0.0
2023-06-20 06:00:00,0.0,0.0,0.0
2023-06-20 07:00:00,0.0,0.0,0.0
2023-06-20 08:00:00,0.0,0.0,0.0
2023-06-20 09:00:00,0.0,0.0,0.0
2023-06-20 10:00:00,0.0,0.0,0.0
2023-06-20 11:00:00,19.528201,0.0,19.528201
2023-06-20 12:00:00,206.80003,0.0,187.27346
2023-06-20 13:00:00,353.17948,0.0,146.39668
2023-06-20 14:00:00,416.11653,0.0,62.966482
2023-06-20 15:00:00,731.45766,0.0,315.37581
2023-06-20 16:00:00,1274.8539,0.0,543.45724
2023-06-20 17:00:00,1350.2854,0.0,75.537686
2023-06-20 18:00:00,1199.5471,147.61324,0.0
2023-06-20 19:00:00,1044.3912,151.95481,0.0
2023-06-20 20:00:00,875.2762,165.64744,0.0
2023-06-20 21:00:00,711.28699,160.63794,0.0
2023-06-20 22:00:00,562.64666,145.60944,0.0
2023-06-20 23:00:00,450.48241,109.87501,0.0
2023-06-21 00:00:00,374.49248,74.433341,0.0
2023-06-21 01:00:00,295.75255,77.13455,0.0
2023-06-21 02:00:00,219.16299,75.033609,0.0
2023-06-21 03:00:00,146.25494,71.431996,0.0
2023-06-21 04:00:00,28.94531,114.95149,0.0
2023-06-21 05:00:00,0.0,28.36404,0.0
2023-06-21 06:00:00,0.0,0.0,0.0
2023-06-21 07:00:00,0.0,0.0,0.0
2023-06-21 08:00:00,0.0,0.0,0.0
2023-06-21 09:00:00,0.0,0.0,0.0
2023-06-21 10:00:00,0.0,0.0,0.0
2023-06-21 11:00:00,0.0,0.0,0.0
2023-06-21 12:00:00,0.0,0.0,0.0
2023-06-21 13:00:00,0.0,0.0,0.0
2023-06-21 14:00:00,0.0,0.0,0.0
2023-06-21 15:00:00,0.0,0.0,0.0
2023-06-21 16:00:00,699.46537,0.0,699.46537
2023-06-21 17:00:00,1197.5826,0.0,498.17557
2023-06-21 18:00:00,1072.9707,122.0219,0.0
2023-06-21 19:00:00,933.53316,136.56117,0.0
2023-06-21 20:00:00,781.55059,148.86668,0.0
2023-06-21 21:00:00,634.17458,144.36466,0.0
2023-06-21 22:00:00,500.59253,130.85861,0.0
2023-06-21 23:00:00,399.79139,98.74423,0.0
2023-06-22 00:00:00,325.55402,72.719982,0.0
2023-06-22 01:00:00,248.62993,75.359014,0.0
2023-06-22 02:00:00,173.80673,73.306433,0.0
2023-06-22 03:00:00,102.58028,69.787725,0.0
2023-06-22 04:00:00,0.0,100.5203,0.0
2023-06-22 05:00:00,0.0,0.0,0.0
2023-06-22 06:00:00,0.0,0.0,0.0
2023-06-22 07:00:00,0.0,0.0,0.0
2023-06-22 08:00:00,0.0,0.0,0.0
2023-06-22 09:00:00,0.0,0.0,0.0
2023-06-22 10:00:00,0.0,0.0,0.0
2023-06-22 11:00:00,0.0,0.0,0.0
2023-06-22 12:00:00,0.0,0.0,0.0
2023-06-22 13:00:00,0.0,0.0,0.0
2023-06-22 14:00:00,0.0,0.0,0.0
2023-06-22 15:00:00,460.58297,0.0,460.58297
2023-06-22 16:00:00,1611.0387,0.0,1150.4941
2023-06-22 17:00:00,2432.6477,0.0,821.74323
2023-06-22 18:00:00,2584.6701,0.0,152.22519
2023-06-22 19:00:00,2448.3142,133.41771,0.0
2023-06-22 20:00:00,2299.7021,145.43996,0.0
2023-06-22 21:00:00,2155.5904,141.04158,0.0
2023-06-22 22:00:00,2024.9553,127.84642,0.0
2023-06-22 23:00:00,1926.3465,96.471266,0.0
2023-06-23 00:00:00,1827.8203,96.398307,0.0
2023-06-23 01:00:00,1725.7327,99.896632,0.0
2023-06-23 02:00:00,1626.43,97.175712,0.0
2023-06-23 03:00:00,1531.8952,92.511278,0.0
2023-06-23 04:00:00,1379.8561,148.87319,0.0
2023-06-23 05:00:00,1171.1108,204.4577,0.0
2023-06-23 06:00:00,996.89018,170.64055,0.0
2023-06-23 07:00:00,908.85995,86.188219,0.0
2023-06-23 08:00:00,908.78421,0.0,0.0
2023-06-23 09:00:00,807.99844,98.695834,0.0
2023-06-23 10:00:00,1057.7552,0.0,249.82404
2023-06-23 11:00:00,1773.0274,0.0,715.3604
2023-06-23 12:00:00,2232.1432,0.0,459.26354
2023-06-23 13:00:00,2205.7882,25.645636,0.0
2023-06-23 14:00:00,2031.0847,171.02925,0.0
2023-06-23 15:00:00,1873.4511,154.31503,0.0
2023-06-23 16:00:00,1717.8139,152.37152,0.0
2023-06-23 17:00:00,1551.0838,163.2552,0.0
2023-06-23 18:00:00,1375.6416,171.80666,0.0
2023-06-23 19:00:00,1195.0578,176.8598,0.0
2023-06-23 20:00:00,998.22697,192.79661,0.0
2023-06-23 21:00:00,807.36208,186.96607,0.0
2023-06-23 22:00:00,634.36169,169.47444,0.0
2023-06-23 23:00:00,503.81573,127.88324,0.0
2023-06-24 00:00:00,413.36968,88.595978,0.0
2023-06-24 01:00:00,324.14195,87.409425,0.0
2023-06-24 02:00:00,240.16831,82.267694,0.0
2023-06-24 03:00:00,150.14782,88.20046,0.0
2023-06-24 04:00:00,0.0,147.13261,0.0
2023-06-24 05:00:00,0.0,0.0,0.0
2023-06-24 06:00:00,0.0,0.0,0.0
2023-06-24 07:00:00,0.0,0.0,0.0
2023-06-24 08:00:00,0.0,0.0,0.0
2023-06-24 09:00:00,0.0,0.0,0.0
2023-06-24 10:00:00,0.0,0.0,0.0
2023-06-24 11:00:00,0.0,0.0,0.0
2023-06-24 12:00:00,0.0,0.0,0.0
2023-06-24 13:00:00,0.0,0.0,0.0
2023-06-24 14:00:00,0.0,0.0,0.0
2023-06-24 15:00:00,0.0,0.0,0.0
2023-06-24 16:00:00,928.57536,0.0,928.57536
2023-06-24 17:00:00,1284.042,0.0,355.544
2023-06-24 18:00:00,1396.3105,0.0,112.37549
2023-06-24 19:00:00,1204.4891,187.87094,0.0
2023-06-24 20:00:00,1002.1903,198.1544,0.0
2023-06-24 21:00:00,803.13717,194.99026,0.0
2023-06-24 22:00:00,634.36981,165.32642,0.0
2023-06-24 23:00:00,509.60777,122.21499,0.0
2023-06-25 00:00:00,420.88478,86.906915,0.0
2023-06-25 01:00:00,328.95093,90.060795,0.0
2023-06-25 02:00:00,239.52783,87.607777,0.0
2023-06-25 03:00:00,154.40317,83.402604,0.0
2023-06-25 04:00:00,17.436108,134.21511,0.0
2023-06-25 05:00:00,0.0,17.085962,0.0
2023-06-25 06:00:00,0.0,0.0,0.0
2023-06-25 07:00:00,0.0,0.0,0.0
2023-06-25 08:00:00,0.0,0.0,0.0
2023-06-25 09:00:00,0.0,0.0,0.0
2023-06-25 10:00:00,0.0,0.0,0.0
2023-06-25 11:00:00,0.0,0.0,0.0
2023-06-25 12:00:00,0.0,0.0,0.0
2023-06-25 13:00:00,0.0,0.0,0.0
2023-06-25 14:00:00,0.0,0.0,0.0
2023-06-25 15:00:00,0.0,0.0,0.0
2023-06-25 16:00:00,619.80757,0.0,619.80757
2023-06-25 17:00:00,1112.9192,0.0,493.16326
2023-06-25 18:00:00,1194.82,0.0,81.993547
2023-06-25 19:00:00,1032.0203,159.44615,0.0
2023-06-25 20:00:00,854.57321,173.81383,0.0
2023-06-25 21:00:00,682.50469,168.55736,0.0
2023-06-25 22:00:00,526.54173,152.78796,0.0
2023-06-25 23:00:00,408.85312,115.29183,0.0
2023-06-26 00:00:00,324.14274,82.982778,0.0
2023-06-26 01:00:00,236.3665,85.994249,0.0
2023-06-26 02:00:00,150.98762,83.651994,0.0
2023-06-26 03:00:00,69.713105,79.636698,0.0
2023-06-26 04:00:00,0.0,68.31315,0.0
2023-06-26 05:00:00,0.0,0.0,0.0
2023-06-26 06:00:00,0.0,0.0,0.0
2023-06-26 07:00:00,0.0,0.0,0.0
2023-06-26 08:00:00,0.0,0.0,0.0
2023-06-26 09:00:00,0.0,0.0,0.0
2023-06-26 10:00:00,0.0,0.0,0.0
2023-06-26 11:00:00,0.0,0.0,0.0
2023-06-26 12:00:00,0.0,0.0,0.0
2023-06-26 13:00:00,0.0,0.0,0.0
2023-06-26 14:00:00,0.0,0.0,0.0
2023-06-26 15:00:00,1009.887,0.0,1009.887
2023-06-26 16:00:00,1432.5577,0.0,422.75486
2023-06-26 17:00:00,1289.0349,140.53535,0.0
2023-06-26 18:00:00,1138.0124,147.89672,0.0
2023-06-26 19:00:00,982.56391,152.24663,0.0
2023-06-26 20:00:00,813.12942,165.96556,0.0
2023-06-26 21:00:00,648.8306,160.94644,0.0
2023-06-26 22:00:00,499.91013,145.88908,0.0
2023-06-26 23:00:00,387.53579,110.08602,0.0
2023-06-27 00:00:00,288.42816,97.093835,0.0
2023-06-27 01:00:00,190.65568,95.793471,0.0
2023-06-27 02:00:00,98.641262,90.158561,0.0
2023-06-27 03:00:00,0.0,96.660381,0.0
2023-06-27 04:00:00,0.0,0.0,0.0
2023-06-27 05:00:00,0.0,0.0,0.0
2023-06-27 06:00:00,0.0,0.0,0.0
2023-06-27 07:00:00,0.0,0.0,0.0
2023-06-27 08:00:00,0.0,0.0,0.0
2023-06-27 09:00:00,0.0,0.0,0.0
2023-06-27 10:00:00,0.0,0.0,0.0
2023-06-27 11:00:00,0.0,0.0,0.0
2023-06-27 12:00:00,0.0,0.0,0.0
2023-06-27 13:00:00,0.0,0.0,0.0
2023-06-27 14:00:00,327.71401,0.0,327.71401
2023-06-27 15:00:00,1327.4777,0.0,999.79095
2023-06-27 16:00:00,1842.4613,0.0,515.09429
2023-06-27 17:00:00,1912.7796,0.0,70.47182
2023-06-27 18:00:00,1751.8059,157.598,0.0
2023-06-27 19:00:00,1541.5671,205.89095,0.0
2023-06-27 20:00:00,1319.846,217.16077,0.0
2023-06-27 21:00:00,1101.6818,213.69313,0.0
2023-06-27 22:00:00,916.70838,181.18403,0.0
2023-06-27 23:00:00,779.96109,133.93748,0.0
2023-06-28 00:00:00,675.25733,102.54599,0.0
2023-06-28 01:00:00,571.96371,101.1726,0.0
2023-06-28 02:00:00,474.75148,95.221274,0.0
2023-06-28 03:00:00,370.54029,102.08819,0.0
2023-06-28 04:00:00,196.73432,170.29959,0.0
2023-06-28 05:00:00,36.086029,157.41926,0.0
2023-06-28 06:00:00,0.0,35.361361,0.0
2023-06-28 07:00:00,0.0,0.0,0.0
2023-06-28 08:00:00,0.0,0.0,0.0
2023-06-28 09:00:00,0.0,0.0,0.0
2023-06-28 10:00:00,0.0,0.0,0.0
2023-06-28 11:00:00,0.0,0.0,0.0
2023-06-28 12:00:00,0.0,0.0,0.0
2023-06-28 13:00:00,0.0,0.0,0.0
2023-06-28 14:00:00,0.0,0.0,0.0
2023-06-28 15:00:00,779.91162,0.0,779.91162
2023-06-28 16:00:00,1435.8318,0.0,655.98514
2023-06-28 17:00:00,1579.605,0.0,143.89288
2023-06-28 18:00:00,1431.01,145.4941,0.0
2023-06-28 19:00:00,1209.0005,217.45243,0.0
2023-06-28 20:00:00,974.86396,229.35509,0.0
2023-06-28 21:00:00,744.48401,225.69273,0.0
2023-06-28 22:00:00,549.15857,191.35814,0.0
2023-06-28 23:00:00,404.76737,141.45853,0.0
2023-06-29 00:00:00,312.38663,90.500071,0.0
2023-06-29 01:00:00,221.25038,89.288017,0.0
2023-06-29 02:00:00,135.48114,84.03578,0.0
2023-06-29 03:00:00,43.535104,90.096053,0.0
2023-06-29 04:00:00,0.0,42.660846,0.0
2023-06-29 05:00:00,0.0,0.0,0.0
2023-06-29 06:00:00,0.0,0.0,0.0
2023-06-29 07:00:00,0.0,0.0,0.0
2023-06-29 08:00:00,0.0,0.0,0.0
2023-06-29 09:00:00,0.0,0.0,0.0
2023-06-29 10:00:00,0.0,0.0,0.0
2023-06-29 11:00:00,0.0,0.0,0.0
2023-06-29 12:00:00,0.0,0.0,0.0
2023-06-29 13:00:00,0.0,0.0,0.0
2023-06-29 14:00:00,0.0,0.0,0.0
2023-06-29 15:00:00,656.94191,0.0,656.94191
2023-06-29 16:00:00,1551.6628,0.0,894.77562
2023-06-29 17:00:00,1921.315,0.0,369.7815
2023-06-29 18:00:00,1842.3284,77.249918,0.0
2023-06-29 19:00:00,1646.3497,191.90863,0.0
2023-06-29 20:00:00,1439.6686,202.41311,0.0
2023-06-29 21:00:00,1236.3027,199.18096,0.0
2023-06-29 22:00:00,1063.8736,168.8796,0.0
2023-06-29 23:00:00,936.39551,124.84162,0.0
2023-06-30 00:00:00,838.03647,96.315387,0.0
2023-06-30 01:00:00,741.00189,95.025449,0.0
2023-06-30 02:00:00,649.67921,89.435716,0.0
2023-06-30 03:00:00,551.78281,95.885408,0.0
2023-06-30 04:00:00,388.52016,159.95234,0.0
2023-06-30 05:00:00,146.2953,237.34863,0.0
2023-06-30 06:00:00,0.0,143.35745,0.0
2023-06-30 07:00:00,0.0,0.0,0.0
2023-06-30 08:00:00,0.0,0.0,0.0
2023-06-30 09:00:00,201.47461,0.0,201.47461
2023-06-30 10:00:00,849.05059,0.0,647.59277
2023-06-30 11:00:00,1539.0847,0.0,690.1049
2023-06-30 12:00:00,2286.0684,0.0,747.11195
2023-06-30 13:00:00,2377.5102,0.0,91.632293
2023-06-30 14:00:00,2200.494,173.2817,0.0
2023-06-30 15:00:00,2031.3902,165.54207,0.0
2023-06-30 16:00:00,1859.6679,168.12195,0.0
2023-06-30 17:00:00,1679.6236,176.29156,0.0
