,"(('ORC', 'electricity'), 'flow')","(('electricity', 'HP'), 'flow')","(('electricity', 'demand_el'), 'flow')","(('electricity', 'excess_bel'), 'flow')","(('grid', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')"
2022-02-05 20:00:00,0.0,0.0,295461.2816796,0.0,295461.28,0.0
2022-02-05 21:00:00,0.0,0.0,280253.6817743,0.0,280253.68,0.0
2022-02-05 22:00:00,0.0,0.0,274512.1781986,0.0,274512.18,0.0
2022-02-05 23:00:00,0.0,0.0,258247.6616383,0.0,258247.66,0.0
2022-02-06 00:00:00,0.0,0.0,243783.1341412,0.0,243783.13,0.0
2022-02-06 01:00:00,0.0,0.0,234709.3431203,0.0,234709.34,0.0
2022-02-06 02:00:00,0.0,0.0,227518.6175809,0.0,227518.62,0.0
2022-02-06 03:00:00,0.0,0.0,225649.3981692,0.0,225649.4,0.0
2022-02-06 04:00:00,0.0,0.0,224010.9465861,0.0,224010.95,0.0
2022-02-06 05:00:00,0.0,0.0,222404.8024989,0.0,222404.8,0.0
2022-02-06 06:00:00,0.0,0.0,217558.6780982,0.0,217558.68,0.0
2022-02-06 07:00:00,0.0,0.0,227777.0775489,0.0,227777.08,0.0
2022-02-06 08:00:00,0.0,0.0,243150.8302908,0.0,226134.31,17016.516
2022-02-06 09:00:00,0.0,0.0,259203.0404487,0.0,141458.62,117744.42
2022-02-06 10:00:00,0.0,0.0,267542.9897746,0.0,54938.39,212604.6
2022-02-06 11:00:00,0.0,4379.3601,272204.4999125,0.0,0.0,276583.86
2022-02-06 12:00:00,0.0,35876.819,268724.5210571,0.0,0.0,304601.34
2022-02-06 13:00:00,0.0,8952.5041,261473.7958822,0.0,0.0,270426.3
2022-02-06 14:00:00,19929.517,0.0,255575.370183,0.0,29198.814,206447.03999999998
2022-02-06 15:00:00,0.0,0.0,253383.0758112,0.0,129003.86,124379.22
2022-02-06 16:00:00,0.0,0.0,254426.1463965,0.0,225495.51,28930.638000000003
2022-02-06 17:00:00,0.0,0.0,268489.1378719,0.0,268489.14,0.0
2022-02-06 18:00:00,0.0,0.0,280992.1388259,0.0,280992.14,0.0
2022-02-06 19:00:00,0.0,0.0,272495.2673765,0.0,272495.27,0.0
2022-02-06 20:00:00,0.0,0.0,255399.9866333,0.0,255399.99,0.0
2022-02-06 21:00:00,0.0,0.0,245583.1232043,0.0,245583.12,0.0
2022-02-06 22:00:00,0.0,0.0,247660.0336618,0.0,247660.03,0.0
2022-02-06 23:00:00,0.0,0.0,236001.6429605,0.0,236001.64,0.0
2022-02-07 00:00:00,0.0,0.0,221740.1911526,0.0,221740.19,0.0
2022-02-07 01:00:00,0.0,0.0,213178.7047112,0.0,213178.7,0.0
2022-02-07 02:00:00,0.0,0.0,209144.8830671,0.0,209144.88,0.0
2022-02-07 03:00:00,0.0,0.0,209620.2647941,0.0,209620.26,0.0
2022-02-07 04:00:00,0.0,0.0,208420.2720853,0.0,208420.27,0.0
2022-02-07 05:00:00,0.0,0.0,203541.8401886,0.0,203541.84,0.0
2022-02-07 06:00:00,0.0,0.0,191601.9127364,0.0,191601.91,0.0
2022-02-07 07:00:00,0.0,0.0,194721.8937792,0.0,194721.89,0.0
2022-02-07 08:00:00,0.0,0.0,204667.9871922,0.0,186067.27,18600.72
2022-02-07 09:00:00,0.0,0.0,218426.3651337,0.0,96200.545,122225.82
2022-02-07 10:00:00,0.0,0.0,230873.9818088,0.0,13275.822,217598.16
2022-02-07 11:00:00,0.0,37434.868,243944.6716212,0.0,0.0,281379.54
2022-02-07 12:00:00,0.0,55988.722,242601.6028587,10538.975,0.0,309129.3
2022-02-07 13:00:00,0.0,40238.267,232632.4326628,0.0,0.0,272870.7
2022-02-07 14:00:00,18664.668,0.0,226037.0881212,0.0,0.0,207372.42
2022-02-07 15:00:00,25194.925,0.0,223946.331594,0.0,73993.887,124757.52
2022-02-07 16:00:00,10273.459,0.0,225787.8588663,0.0,185603.09,29911.308
2022-02-07 17:00:00,0.0,0.0,241747.7618928,0.0,241747.76,0.0
2022-02-07 18:00:00,0.0,0.0,261999.9465315,0.0,261999.95,0.0
2022-02-07 19:00:00,0.0,0.0,259369.1932853,0.0,259369.19,0.0
2022-02-07 20:00:00,0.0,0.0,250433.8629616,0.0,250433.86,0.0
2022-02-07 21:00:00,0.0,0.0,244803.1279436,0.0,244803.13,0.0
2022-02-07 22:00:00,0.0,0.0,250004.6348004,0.0,250004.63,0.0
2022-02-07 23:00:00,0.0,0.0,239112.3932901,0.0,239112.39,0.0
2022-02-08 00:00:00,0.0,0.0,235443.1848153,0.0,235443.18,0.0
2022-02-08 01:00:00,0.0,0.0,230500.1379265,0.0,230500.14,0.0
2022-02-08 02:00:00,0.0,0.0,227804.7696884,0.0,227804.77,0.0
2022-02-08 03:00:00,0.0,0.0,227154.0044117,0.0,227154.0,0.0
2022-02-08 04:00:00,0.0,0.0,227818.6157581,0.0,227818.62,0.0
2022-02-08 05:00:00,0.0,0.0,237797.0166671,0.0,237797.02,0.0
2022-02-08 06:00:00,0.0,0.0,269453.7473955,0.0,269453.75,0.0
2022-02-08 07:00:00,0.0,0.0,303828.9231449,0.0,303828.92,0.0
2022-02-08 08:00:00,0.0,0.0,315787.3120233,0.0,294266.7,21520.614
2022-02-08 09:00:00,0.0,0.0,319567.2890559,0.0,194774.85,124792.44
2022-02-08 10:00:00,0.0,0.0,323836.4938852,0.0,104317.73,219518.76
2022-02-08 11:00:00,0.0,0.0,327334.9341669,0.0,44174.474,283160.46
2022-02-08 12:00:00,0.0,0.0,325525.7143906,0.0,14632.954,310892.76
2022-02-08 13:00:00,0.0,0.0,323070.3446942,0.0,42779.145,280291.2
2022-02-08 14:00:00,0.0,0.0,317384.2253973,0.0,98296.145,219088.08
2022-02-08 15:00:00,0.0,0.0,313895.0158288,0.0,176636.14,137258.88
2022-02-08 16:00:00,0.0,0.0,308379.664725,0.0,273351.41,35028.252
2022-02-08 17:00:00,0.0,0.0,317162.6882818,0.0,317162.69,0.0
2022-02-08 18:00:00,0.0,0.0,330865.6819446,0.0,330865.68,0.0
2022-02-08 19:00:00,0.0,0.0,324976.4869585,0.0,324976.49,0.0
2022-02-08 20:00:00,0.0,0.0,309598.1188601,0.0,309598.12,0.0
2022-02-08 21:00:00,0.0,0.0,295341.2824087,0.0,295341.28,0.0
2022-02-08 22:00:00,0.0,0.0,288464.4011162,0.0,288464.4,0.0
2022-02-08 23:00:00,0.0,0.0,270907.5847157,0.0,270907.58,0.0
2022-02-09 00:00:00,0.0,0.0,260481.4942192,0.0,260481.49,0.0
2022-02-09 01:00:00,0.0,0.0,254864.6052709,0.0,254864.61,0.0
2022-02-09 02:00:00,0.0,0.0,253253.8458272,0.0,253253.85,0.0
2022-02-09 03:00:00,0.0,0.0,250650.7847205,0.0,250650.78,0.0
2022-02-09 04:00:00,0.0,0.0,250512.3240234,0.0,250512.32,0.0
2022-02-09 05:00:00,0.0,0.0,257319.9749673,0.0,257319.97,0.0
2022-02-09 06:00:00,0.0,0.0,280142.9132166,0.0,280142.91,0.0
2022-02-09 07:00:00,0.0,0.0,310018.1163081,0.0,310018.12,0.0
2022-02-09 08:00:00,0.0,0.0,320481.1296572,0.0,302285.48,18195.648
2022-02-09 09:00:00,0.0,0.0,323181.1132519,0.0,232098.11,91083.0
2022-02-09 10:00:00,0.0,0.0,321630.3534437,0.0,177236.15,144394.19999999998
2022-02-09 11:00:00,0.0,0.0,321247.2788482,0.0,154347.14,166900.14
2022-02-09 12:00:00,0.0,0.0,326019.5575438,0.0,164316.68,161702.87999999998
2022-02-09 13:00:00,0.0,0.0,325202.6394305,0.0,174837.12,150365.52
2022-02-09 14:00:00,0.0,0.0,322068.812318,0.0,200710.17,121358.64
2022-02-09 15:00:00,0.0,0.0,319913.4407988,0.0,241296.88,78616.56
2022-02-09 16:00:00,0.0,0.0,314268.8597111,0.0,294700.86,19568.004
2022-02-09 17:00:00,0.0,0.0,322673.424029,0.0,322673.42,0.0
2022-02-09 18:00:00,0.0,0.0,333639.5112444,0.0,333639.51,0.0
2022-02-09 19:00:00,0.0,0.0,326573.4003325,0.0,326573.4,0.0
2022-02-09 20:00:00,0.0,0.0,312778.0995383,0.0,312778.1,0.0
2022-02-09 21:00:00,0.0,0.0,301987.3958726,0.0,301987.4,0.0
2022-02-09 22:00:00,0.0,0.0,293070.5269752,0.0,293070.53,0.0
2022-02-09 23:00:00,0.0,0.0,277359.8532036,0.0,277359.85,0.0
2022-02-10 00:00:00,0.0,0.0,266513.765259,0.0,266513.77,0.0
2022-02-10 01:00:00,0.0,0.0,258815.3504967,0.0,258815.35,0.0
2022-02-10 02:00:00,0.0,0.0,255123.0652389,0.0,255123.07,0.0
2022-02-10 03:00:00,0.0,0.0,252653.8494728,0.0,252653.85,0.0
2022-02-10 04:00:00,0.0,0.0,254827.6824183,0.0,254827.68,0.0
2022-02-10 05:00:00,0.0,0.0,261127.6441393,0.0,261127.64,0.0
2022-02-10 06:00:00,0.0,0.0,282838.2814547,0.0,282838.28,0.0
2022-02-10 07:00:00,0.0,0.0,310756.5733597,0.0,310756.57,0.0
2022-02-10 08:00:00,0.0,0.0,319488.8279942,0.0,309065.79,10423.038
2022-02-10 09:00:00,0.0,0.0,321981.1205432,0.0,295413.98,26567.136000000002
2022-02-10 10:00:00,0.0,0.0,326619.5538982,0.0,276425.55,50194.008
2022-02-10 11:00:00,0.0,0.0,330644.1448291,0.0,262154.38,68489.76000000001
2022-02-10 12:00:00,0.0,0.0,330127.224893,0.0,251568.86,78558.36
2022-02-10 13:00:00,0.0,0.0,327699.5473361,0.0,264430.33,63269.22
2022-02-10 14:00:00,0.0,0.0,324441.1055961,0.0,282262.4,42178.704
2022-02-10 15:00:00,0.0,0.0,323328.8046622,0.0,302512.99,20815.811999999998
2022-02-10 16:00:00,0.0,0.0,317476.5325287,0.0,313218.33,4258.203
2022-02-10 17:00:00,0.0,0.0,324921.1026796,0.0,324921.1,0.0
2022-02-10 18:00:00,0.0,0.0,337507.1800519,0.0,337507.18,0.0
2022-02-10 19:00:00,0.0,0.0,332213.3660636,0.0,332213.37,0.0
2022-02-10 20:00:00,0.0,0.0,316488.8462223,0.0,316488.85,0.0
2022-02-10 21:00:00,0.0,0.0,305028.9158536,0.0,305028.92,0.0
2022-02-10 22:00:00,0.0,0.0,298013.573864,0.0,298013.57,0.0
2022-02-10 23:00:00,0.0,0.0,281910.5947837,0.0,281910.59,0.0
2022-02-11 00:00:00,0.0,0.0,270690.6629568,0.0,270690.66,0.0
2022-02-11 01:00:00,0.0,0.0,263850.7045169,0.0,263850.7,0.0
2022-02-11 02:00:00,0.0,0.0,257389.2053159,0.0,257389.21,0.0
2022-02-11 03:00:00,0.0,0.0,258801.504427,0.0,258801.5,0.0
2022-02-11 04:00:00,0.0,0.0,259747.6525242,0.0,259747.65,0.0
2022-02-11 05:00:00,0.0,0.0,264455.3162278,0.0,264455.32,0.0
2022-02-11 06:00:00,0.0,0.0,287259.7930509,0.0,287259.79,0.0
2022-02-11 07:00:00,0.0,0.0,313258.0966218,0.0,313258.1,0.0
2022-02-11 08:00:00,0.0,0.0,322138.0426666,0.0,299687.97,22450.068
2022-02-11 09:00:00,0.0,0.0,326167.2489541,0.0,229078.01,97089.23999999999
2022-02-11 10:00:00,0.0,0.0,332407.2110397,0.0,179655.49,152751.72
2022-02-11 11:00:00,0.0,0.0,336210.2648551,0.0,157675.94,178534.31999999998
2022-02-11 12:00:00,0.0,0.0,335236.4246184,0.0,159326.92,175909.5
2022-02-11 13:00:00,0.0,0.0,333685.6648101,0.0,188523.22,145162.44
2022-02-11 14:00:00,0.0,0.0,329014.9239591,0.0,227322.06,101692.86
2022-02-11 15:00:00,0.0,0.0,324496.489875,0.0,269281.57,55214.922
2022-02-11 16:00:00,0.0,0.0,315921.1573639,0.0,301796.6,14124.557999999999
2022-02-11 17:00:00,0.0,0.0,322414.9640609,0.0,322414.96,0.0
2022-02-11 18:00:00,0.0,0.0,335914.8820345,0.0,335914.88,0.0
2022-02-11 19:00:00,0.0,0.0,330994.9119286,0.0,330994.91,0.0
2022-02-11 20:00:00,0.0,0.0,315030.3935455,0.0,315030.39,0.0
2022-02-11 21:00:00,0.0,0.0,302088.9337172,0.0,302088.93,0.0
2022-02-11 22:00:00,0.0,0.0,296933.5804261,0.0,296933.58,0.0
2022-02-11 23:00:00,0.0,0.0,287476.7148097,0.0,287476.71,0.0
2022-02-12 00:00:00,0.0,0.0,273999.8736191,0.0,273999.87,0.0
2022-02-12 01:00:00,0.0,0.0,264270.701965,0.0,264270.7,0.0
2022-02-12 02:00:00,0.0,0.0,261404.5655336,0.0,261404.57,0.0
2022-02-12 03:00:00,0.0,0.0,257795.3566942,0.0,257795.36,0.0
2022-02-12 04:00:00,0.0,0.0,257536.8967262,0.0,257536.9,0.0
2022-02-12 05:00:00,0.0,0.0,261146.1055656,0.0,261146.11,0.0
2022-02-12 06:00:00,0.0,0.0,281204.4452282,0.0,281204.45,0.0
2022-02-12 07:00:00,0.0,0.0,306667.3674368,0.0,306667.37,0.0
2022-02-12 08:00:00,0.0,0.0,316244.232324,0.0,304312.07,11932.163999999999
2022-02-12 09:00:00,0.0,0.0,321330.3552665,0.0,299318.53,22011.822
2022-02-12 10:00:00,0.0,0.0,324565.7202236,0.0,283127.32,41438.4
2022-02-12 11:00:00,0.0,0.0,329014.9239591,0.0,272044.11,56970.816
2022-02-12 12:00:00,0.0,0.0,328807.2329134,0.0,262756.05,66051.18
2022-02-12 13:00:00,0.0,0.0,322747.2697341,0.0,250870.27,71877.0
2022-02-12 14:00:00,0.0,0.0,315025.7781889,0.0,247490.5,67535.28
2022-02-12 15:00:00,0.0,0.0,310387.3448339,0.0,259531.02,50856.324
2022-02-12 16:00:00,0.0,0.0,306344.2924767,0.0,293167.23,13177.062000000002
2022-02-12 17:00:00,0.0,0.0,313867.3236893,0.0,313867.32,0.0
2022-02-12 18:00:00,0.0,0.0,330002.6102656,0.0,330002.61,0.0
2022-02-12 19:00:00,0.0,0.0,323264.1896702,0.0,323264.19,0.0
2022-02-12 20:00:00,0.0,0.0,304982.7622879,0.0,304982.76,0.0
2022-02-12 21:00:00,0.0,0.0,291552.074663,0.0,291552.07,0.0
2022-02-12 22:00:00,0.0,0.0,287098.2555708,0.0,287098.26,0.0
2022-02-12 23:00:00,0.0,0.0,273409.1079778,0.0,273409.11,0.0
2022-02-13 00:00:00,0.0,0.0,262489.1743281,0.0,262489.17,0.0
2022-02-13 01:00:00,0.0,0.0,252796.9255266,0.0,252796.93,0.0
2022-02-13 02:00:00,0.0,0.0,244309.2847904,0.0,244309.28,0.0
2022-02-13 03:00:00,0.0,0.0,240884.6902138,0.0,240884.69,0.0
2022-02-13 04:00:00,0.0,0.0,237607.7870476,0.0,237607.79,0.0
2022-02-13 05:00:00,0.0,0.0,232586.2790971,0.0,232586.28,0.0
2022-02-13 06:00:00,0.0,0.0,226374.009151,0.0,226374.01,0.0
2022-02-13 07:00:00,0.0,0.0,230315.5236636,0.0,230315.52,0.0
2022-02-13 08:00:00,0.0,0.0,243690.8270097,0.0,217627.12,26063.706000000002
2022-02-13 09:00:00,0.0,0.0,259895.3439346,0.0,165622.98,94272.36
2022-02-13 10:00:00,0.0,0.0,270441.4337019,0.0,115478.11,154963.32
2022-02-13 11:00:00,0.0,0.0,276164.4758514,0.0,82841.536,193322.94
2022-02-13 12:00:00,0.0,0.0,275292.1734593,0.0,67867.373,207424.8
2022-02-13 13:00:00,0.0,0.0,267750.6808204,0.0,99907.701,167842.97999999998
2022-02-13 14:00:00,0.0,0.0,259969.1896397,0.0,146287.13,113682.06
2022-02-13 15:00:00,0.0,0.0,257273.8214016,0.0,199038.9,58234.92
2022-02-13 16:00:00,0.0,0.0,254564.6070937,0.0,238816.27,15748.338
2022-02-13 17:00:00,0.0,0.0,266564.5341813,0.0,266564.53,0.0
2022-02-13 18:00:00,0.0,0.0,285044.4218962,0.0,285044.42,0.0
2022-02-13 19:00:00,0.0,0.0,277872.1577831,0.0,277872.16,0.0
2022-02-13 20:00:00,0.0,0.0,262184.5607943,0.0,262184.56,0.0
2022-02-13 21:00:00,0.0,0.0,254541.5303109,0.0,254541.53,0.0
2022-02-13 22:00:00,0.0,0.0,256581.5179157,0.0,256581.52,0.0
2022-02-13 23:00:00,0.0,0.0,249076.9481294,0.0,249076.95,0.0
2022-02-14 00:00:00,0.0,0.0,236352.41006,0.0,236352.41,0.0
2022-02-14 01:00:00,0.0,0.0,228667.8413674,0.0,228667.84,0.0
2022-02-14 02:00:00,0.0,0.0,224827.8646993,0.0,224827.86,0.0
2022-02-14 03:00:00,0.0,0.0,223314.0277437,0.0,223314.03,0.0
2022-02-14 04:00:00,0.0,0.0,220009.432438,0.0,220009.43,0.0
2022-02-14 05:00:00,0.0,0.0,214212.5445834,0.0,214212.54,0.0
2022-02-14 06:00:00,0.0,0.0,201464.9297311,0.0,201464.93,0.0
2022-02-14 07:00:00,0.0,0.0,201169.5469105,0.0,201169.55,0.0
2022-02-14 08:00:00,0.0,0.0,211812.5591659,0.0,180608.05,31204.512
2022-02-14 09:00:00,0.0,0.0,225672.474952,0.0,113969.21,111703.26
2022-02-14 10:00:00,0.0,0.0,238715.4726249,0.0,95240.833,143474.63999999998
2022-02-14 11:00:00,0.0,0.0,250627.7079377,0.0,119479.83,131147.88
2022-02-14 12:00:00,0.0,0.0,247812.3404287,0.0,161629.78,86182.56
2022-02-14 13:00:00,0.0,0.0,237173.9435298,0.0,158155.8,79018.14
2022-02-14 14:00:00,0.0,0.0,229710.9119527,0.0,166773.43,62937.48
2022-02-14 15:00:00,0.0,0.0,226895.5444437,0.0,186111.89,40783.65
2022-02-14 16:00:00,0.0,0.0,226281.7020196,0.0,181469.45,44812.254
2022-02-14 17:00:00,0.0,0.0,238161.6298363,0.0,234941.48,3220.1478
2022-02-14 18:00:00,0.0,0.0,263236.8620928,0.0,263236.86,0.0
2022-02-14 19:00:00,0.0,0.0,262983.0174813,0.0,262983.02,0.0
2022-02-14 20:00:00,0.0,0.0,254703.0677909,0.0,254703.07,0.0
2022-02-14 21:00:00,0.0,0.0,251264.6271446,0.0,251264.63,0.0
2022-02-14 22:00:00,0.0,0.0,258206.1234291,0.0,258206.12,0.0
2022-02-14 23:00:00,0.0,0.0,249598.4834221,0.0,249598.48,0.0
2022-02-15 00:00:00,0.0,0.0,241812.3768849,0.0,241812.38,0.0
2022-02-15 01:00:00,0.0,0.0,238650.8576329,0.0,238650.86,0.0
2022-02-15 02:00:00,0.0,0.0,235470.8769547,0.0,235470.88,0.0
2022-02-15 03:00:00,0.0,0.0,233029.353328,0.0,233029.35,0.0
2022-02-15 04:00:00,0.0,0.0,232983.1997623,0.0,232983.2,0.0
2022-02-15 05:00:00,0.0,0.0,238217.0141151,0.0,238217.01,0.0
2022-02-15 06:00:00,0.0,0.0,254103.0714365,0.0,254103.07,0.0
2022-02-15 07:00:00,0.0,0.0,280516.7570989,0.0,280516.76,0.0
2022-02-15 08:00:00,0.0,0.0,294833.5931858,0.0,270026.43,24807.168
2022-02-15 09:00:00,0.0,0.0,303976.6145552,0.0,238036.01,65940.6
2022-02-15 10:00:00,0.0,0.0,308596.5864839,0.0,218147.97,90448.62
2022-02-15 11:00:00,0.0,0.0,313055.0209326,0.0,221291.08,91763.94
2022-02-15 12:00:00,0.0,0.0,311176.5708078,0.0,236214.97,74961.6
2022-02-15 13:00:00,0.0,0.0,306967.3656139,0.0,237365.99,69601.38
2022-02-15 14:00:00,0.0,0.0,301641.2441297,0.0,245162.8,56478.444
2022-02-15 15:00:00,0.0,0.0,298355.1102503,0.0,260885.95,37469.16
2022-02-15 16:00:00,0.0,0.0,293301.2948038,0.0,246971.18,46330.11
2022-02-15 17:00:00,0.0,0.0,299416.6422619,0.0,294435.94,4980.6978
2022-02-15 18:00:00,0.0,0.0,317550.3782339,0.0,317550.38,0.0
2022-02-15 19:00:00,0.0,0.0,314259.628998,0.0,314259.63,0.0
2022-02-15 20:00:00,0.0,0.0,301193.5545422,0.0,301193.55,0.0
2022-02-15 21:00:00,0.0,0.0,290716.6951234,0.0,290716.7,0.0
2022-02-15 22:00:00,0.0,0.0,285602.8800414,0.0,285602.88,0.0
2022-02-15 23:00:00,0.0,0.0,270012.2055407,0.0,270012.21,0.0
2022-02-16 00:00:00,0.0,0.0,257283.0521147,0.0,257283.05,0.0
2022-02-16 01:00:00,0.0,0.0,252183.0831025,0.0,252183.08,0.0
2022-02-16 02:00:00,0.0,0.0,250175.4029936,0.0,250175.4,0.0
2022-02-16 03:00:00,0.0,0.0,247036.9605245,0.0,247036.96,0.0
2022-02-16 04:00:00,0.0,0.0,249376.9463066,0.0,249376.95,0.0
2022-02-16 05:00:00,0.0,0.0,252524.6194888,0.0,252524.62,0.0
2022-02-16 06:00:00,0.0,0.0,272762.9580577,0.0,272762.96,0.0
2022-02-16 07:00:00,0.0,0.0,297510.4999976,0.0,297510.5,0.0
2022-02-16 08:00:00,0.0,0.0,306238.1392755,0.0,258663.13,47575.008
2022-02-16 09:00:00,0.0,0.0,310913.4954831,0.0,143239.3,167674.2
2022-02-16 10:00:00,0.0,0.0,313913.477255,0.0,64706.897,249206.58000000002
2022-02-16 11:00:00,0.0,0.0,316641.1529892,0.0,27782.913,288858.24
2022-02-16 12:00:00,0.0,0.0,312136.5649748,0.0,22230.725,289905.84
2022-02-16 13:00:00,0.0,0.0,304927.3780091,0.0,81008.698,223918.68000000002
2022-02-16 14:00:00,0.0,0.0,297164.3482547,0.0,156343.63,140820.72
2022-02-16 15:00:00,0.0,0.0,293781.2918873,0.0,231187.19,62594.100000000006
2022-02-16 16:00:00,0.0,0.0,291441.3061052,0.0,235179.37,56261.94
2022-02-16 17:00:00,0.0,0.0,300796.633877,0.0,294738.6,6058.038
2022-02-16 18:00:00,0.0,0.0,323490.3421423,0.0,323490.34,0.0
2022-02-16 19:00:00,0.0,0.0,322456.5022701,0.0,322456.5,0.0
2022-02-16 20:00:00,0.0,0.0,308236.5886713,0.0,308236.59,0.0
2022-02-16 21:00:00,0.0,0.0,296476.6601254,0.0,296476.66,0.0
2022-02-16 22:00:00,0.0,0.0,291044.38544,0.0,291044.39,0.0
2022-02-16 23:00:00,0.0,0.0,274862.945298,0.0,274862.95,0.0
2022-02-17 00:00:00,0.0,0.0,266509.1499024,0.0,266509.15,0.0
2022-02-17 01:00:00,0.0,0.0,263218.4006665,0.0,263218.4,0.0
2022-02-17 02:00:00,0.0,0.0,257047.6689295,0.0,257047.67,0.0
2022-02-17 03:00:00,0.0,0.0,253581.5361438,0.0,253581.54,0.0
2022-02-17 04:00:00,0.0,0.0,255358.4484241,0.0,255358.45,0.0
2022-02-17 05:00:00,0.0,0.0,259378.4239985,0.0,259378.42,0.0
2022-02-17 06:00:00,0.0,0.0,280987.5234693,0.0,280987.52,0.0
2022-02-17 07:00:00,0.0,0.0,306482.7531739,0.0,306482.75,0.0
2022-02-17 08:00:00,0.0,0.0,313382.7112492,0.0,277732.88,35649.828
2022-02-17 09:00:00,0.0,0.0,315528.8520553,0.0,215343.37,100185.48
2022-02-17 10:00:00,0.0,0.0,315953.4648599,0.0,172804.74,143148.72
2022-02-17 11:00:00,0.0,0.0,319248.8294524,0.0,161427.89,157820.94
2022-02-17 12:00:00,0.0,0.0,317670.3775048,0.0,169813.28,147857.1
2022-02-17 13:00:00,0.0,0.0,314601.1653843,0.0,181643.27,132957.9
2022-02-17 14:00:00,0.0,0.0,312191.9492536,0.0,207530.89,104661.06
2022-02-17 15:00:00,0.0,0.0,310391.9601905,0.0,242466.74,67925.22
2022-02-17 16:00:00,0.0,0.0,307045.8266757,0.0,247256.97,59788.86
2022-02-17 17:00:00,0.0,0.0,314421.166478,0.0,307542.51,6878.657999999999
2022-02-17 18:00:00,0.0,0.0,333048.7456032,0.0,333048.75,0.0
2022-02-17 19:00:00,0.0,0.0,327953.3919475,0.0,327953.39,0.0
2022-02-17 20:00:00,0.0,0.0,311490.4150547,0.0,311490.42,0.0
2022-02-17 21:00:00,0.0,0.0,298913.5683955,0.0,298913.57,0.0
2022-02-17 22:00:00,0.0,0.0,289401.3185003,0.0,289401.32,0.0
2022-02-17 23:00:00,0.0,0.0,272564.4977251,0.0,272564.5,0.0
2022-02-18 00:00:00,0.0,0.0,259752.2678808,0.0,259752.27,0.0
2022-02-18 01:00:00,0.0,0.0,251135.3971606,0.0,251135.4,0.0
2022-02-18 02:00:00,0.0,0.0,247013.8837417,0.0,247013.88,0.0
2022-02-18 03:00:00,0.0,0.0,244909.2811448,0.0,244909.28,0.0
2022-02-18 04:00:00,0.0,0.0,248804.6420917,0.0,248804.64,0.0
2022-02-18 05:00:00,0.0,0.0,253535.3825781,0.0,253535.38,0.0
2022-02-18 06:00:00,0.0,0.0,277161.392871,0.0,277161.39,0.0
2022-02-18 07:00:00,0.0,0.0,304756.6098159,0.0,304756.61,0.0
2022-02-18 08:00:00,0.0,0.0,313318.0962572,0.0,282624.0,30694.098
2022-02-18 09:00:00,0.0,0.0,316894.9976006,0.0,252368.66,64526.34
2022-02-18 10:00:00,0.0,0.0,322424.1947741,0.0,241421.43,81002.76
2022-02-18 11:00:00,0.0,0.0,325064.1787334,0.0,251190.92,73873.26
2022-02-18 12:00:00,0.0,0.0,323536.495708,0.0,273642.8,49893.695999999996
2022-02-18 13:00:00,0.0,0.0,318971.9080581,0.0,262420.71,56551.194
2022-02-18 14:00:00,0.0,0.0,313604.2483647,0.0,258379.43,55224.816
2022-02-18 15:00:00,0.0,0.0,308471.9718565,0.0,264213.78,44258.19
2022-02-18 16:00:00,0.0,0.0,302250.4711972,0.0,249495.08,52755.39
2022-02-18 17:00:00,0.0,0.0,309238.1210474,0.0,300906.79,8331.33
2022-02-18 18:00:00,0.0,0.0,328008.7762264,0.0,328008.78,0.0
2022-02-18 19:00:00,0.0,0.0,325299.5619185,0.0,325299.56,0.0
2022-02-18 20:00:00,0.0,0.0,309182.7367686,0.0,309182.74,0.0
2022-02-18 21:00:00,0.0,0.0,296292.0458626,0.0,296292.05,0.0
2022-02-18 22:00:00,0.0,0.0,287052.1020051,0.0,287052.1,0.0
2022-02-18 23:00:00,0.0,0.0,269942.9751921,0.0,269942.98,0.0
2022-02-19 00:00:00,0.0,0.0,257910.7406085,0.0,257910.74,0.0
2022-02-19 01:00:00,0.0,0.0,251776.9317241,0.0,251776.93,0.0
2022-02-19 02:00:00,0.0,0.0,247816.9557852,0.0,247816.96,0.0
2022-02-19 03:00:00,0.0,0.0,246400.0413176,0.0,246400.04,0.0
2022-02-19 04:00:00,0.0,0.0,248578.4896196,0.0,248578.49,0.0
2022-02-19 05:00:00,0.0,0.0,251689.2399493,0.0,251689.24,0.0
2022-02-19 06:00:00,0.0,0.0,274046.0271848,0.0,274046.03,0.0
2022-02-19 07:00:00,0.0,0.0,303307.3878522,0.0,303307.39,0.0
2022-02-19 08:00:00,0.0,0.0,314984.2399798,0.0,273208.86,41775.378
2022-02-19 09:00:00,0.0,0.0,317707.3003573,0.0,211317.7,106389.59999999999
2022-02-19 10:00:00,0.0,0.0,320568.8214321,0.0,148902.1,171666.72
2022-02-19 11:00:00,0.0,0.0,322211.8883718,0.0,102233.35,219978.53999999998
2022-02-19 12:00:00,0.0,0.0,318445.7574089,0.0,72300.497,246145.25999999998
2022-02-19 13:00:00,0.0,0.0,312210.4106799,0.0,99890.991,212319.42
2022-02-19 14:00:00,0.0,0.0,306261.2160584,0.0,146729.2,159532.02000000002
2022-02-19 15:00:00,0.0,0.0,302499.7004521,0.0,204362.86,98136.84
2022-02-19 16:00:00,0.0,0.0,298955.1066047,0.0,225564.91,73390.2
2022-02-19 17:00:00,0.0,0.0,307156.5952334,0.0,296699.8,10456.794
