,"(('ORC', 'electricity'), 'flow')","(('electricity', 'HP'), 'flow')","(('electricity', 'demand_el'), 'flow')","(('electricity', 'excess_bel'), 'flow')","(('grid', 'electricity'), 'flow')"
2023-02-27 05:00:00,0.0,0.0,84.34426688785946,0.0,84.344267
2023-02-27 06:00:00,0.0,0.0,162.20616250811804,0.0,162.20616
2023-02-27 07:00:00,0.0,0.0,233.0131774140673,0.0,233.01318
2023-02-27 08:00:00,0.0,0.0,240.3146909409893,0.0,240.31469
2023-02-27 09:00:00,0.0,0.0,221.78555020077815,0.0,221.78555
2023-02-27 10:00:00,0.0,0.0,209.1452684938925,0.0,209.14527
2023-02-27 11:00:00,0.0,0.0,212.9193634542646,0.0,212.91936
2023-02-27 12:00:00,0.0,0.0,235.18975158650863,0.0,235.18975
2023-02-27 13:00:00,0.0,0.0,232.98758466343153,0.0,232.98758
2023-02-27 14:00:00,0.0,0.0,207.5072481722189,0.0,207.50725
2023-02-27 15:00:00,0.0,0.0,188.5438157391457,0.0,188.54382
2023-02-27 16:00:00,0.0,0.0,189.22438872227147,0.0,189.22439
2023-02-27 17:00:00,0.0,0.0,231.392502299133,0.0,231.3925
2023-02-27 18:00:00,0.0,0.0,298.833718118907,0.0,298.83372
2023-02-27 19:00:00,0.0,0.0,336.3607367186106,0.0,336.36074
2023-02-27 20:00:00,0.0,0.0,302.4547589196868,0.0,302.45476
2023-02-27 21:00:00,0.0,0.0,253.4020243330963,0.0,253.40202
2023-02-27 22:00:00,0.0,0.0,209.69849531562022,0.0,209.6985
2023-02-27 23:00:00,0.0,0.0,155.25741148527874,0.0,155.25741
2023-02-28 00:00:00,0.0,0.0,104.78144852836171,0.0,104.78145
2023-02-28 01:00:00,0.0,0.0,77.53067123656771,0.0,77.530671
2023-02-28 02:00:00,0.0,0.0,71.05439823423445,0.0,71.054398
2023-02-28 03:00:00,0.0,0.0,69.17834292576445,0.0,69.178343
2023-02-28 04:00:00,0.0,0.0,70.28431040084423,0.0,70.28431
2023-02-28 05:00:00,0.0,0.0,84.12327780857453,0.0,84.123278
2023-02-28 06:00:00,0.0,0.0,161.78085972154844,0.0,161.78086
2023-02-28 07:00:00,0.0,0.0,232.40180104534753,0.0,232.4018
2023-02-28 08:00:00,0.0,0.0,239.68371428255554,0.0,239.68371
2023-02-28 09:00:00,0.0,0.0,221.20281148378604,0.0,221.20281
2023-02-28 10:00:00,0.0,0.0,208.59534935760078,0.0,208.59535
2023-02-28 11:00:00,0.0,0.0,212.35912139001283,0.0,212.35912
2023-02-28 12:00:00,0.0,356.53232,234.57047135605268,0.0,591.10279
2023-02-28 13:00:00,0.0,351.51074,232.37367612324584,0.0,583.88442
2023-02-28 14:00:00,0.0,0.0,206.96009292314216,0.0,206.96009
2023-02-28 15:00:00,0.0,0.0,188.04631171935756,0.0,188.04631
2023-02-28 16:00:00,0.0,0.0,188.72473281058643,0.0,188.72473
2023-02-28 17:00:00,0.0,0.0,230.78106414794132,0.0,230.78106
2023-02-28 18:00:00,0.0,0.0,298.04351975285726,0.0,298.04352
2023-02-28 19:00:00,0.0,0.0,335.47069311883837,0.0,335.47069
2023-02-28 20:00:00,0.0,0.0,301.6538830885417,0.0,301.65388
2023-02-28 21:00:00,0.0,0.0,252.73056545356337,0.0,252.73057
2023-02-28 22:00:00,0.0,0.0,209.14245629270957,0.0,209.14246
2023-02-28 23:00:00,0.0,0.0,154.84544472956145,0.0,154.84544
2023-03-01 00:00:00,0.0,0.0,104.50322419676819,0.0,104.50322
2023-03-01 01:00:00,0.0,0.0,77.32465974932417,0.0,77.32466
2023-03-01 02:00:00,0.0,0.0,70.8654629025659,0.0,70.865463
2023-03-01 03:00:00,0.0,0.0,68.99426854176538,0.0,68.994269
2023-03-01 04:00:00,0.0,0.0,70.09716312192762,0.0,70.097163
2023-03-01 05:00:00,0.0,0.0,83.89912213090048,0.0,83.899122
2023-03-01 06:00:00,0.0,0.0,161.34947439893097,0.0,161.34947
2023-03-01 07:00:00,0.0,0.0,231.78169683696058,0.0,231.7817
2023-03-01 08:00:00,0.0,0.0,239.0437467506599,0.0,239.04375
2023-03-01 09:00:00,0.0,0.0,220.61178487411425,0.0,220.61178
2023-03-01 10:00:00,0.0,0.0,208.0376239658114,0.0,208.03762
2023-03-01 11:00:00,0.0,385.43769,211.79094165499782,0.0,597.22863
2023-03-01 12:00:00,0.0,378.33285,233.94243361401084,0.0,612.27528
2023-03-01 13:00:00,0.0,1102.4345,231.75110218313125,0.0,1334.1856
2023-03-01 14:00:00,0.0,373.00422,206.40522909969266,0.0,579.40945
2023-03-01 15:00:00,0.0,0.0,187.54181192602363,0.0,187.54181
2023-03-01 16:00:00,0.0,0.0,188.2180643243919,0.0,188.21806
2023-03-01 17:00:00,0.0,0.0,230.16106102890473,0.0,230.16106
2023-03-01 18:00:00,0.0,0.0,297.2422731981187,0.0,297.24227
2023-03-01 19:00:00,0.0,0.0,334.56822850569245,0.0,334.56823
2023-03-01 20:00:00,0.0,0.0,300.84185141677546,0.0,300.84185
2023-03-01 21:00:00,0.0,0.0,252.04977121749332,0.0,252.04977
2023-03-01 22:00:00,0.0,0.0,208.57870112134802,0.0,208.5787
2023-03-01 23:00:00,0.0,0.0,154.42777183913825,0.0,154.42777
2023-03-02 00:00:00,0.0,0.0,104.22115345612727,0.0,104.22115
2023-03-02 01:00:00,0.0,0.0,77.11580567490749,0.0,77.115806
2023-03-02 02:00:00,0.0,0.0,70.6739255906715,0.0,70.673926
2023-03-02 03:00:00,0.0,0.0,68.80766392537153,0.0,68.807664
2023-03-02 04:00:00,0.0,0.0,69.90744826935492,0.0,69.907448
2023-03-02 05:00:00,0.0,0.0,83.671897132476,0.0,83.671897
2023-03-02 06:00:00,0.0,0.0,160.91219358528306,0.0,160.91219
2023-03-02 07:00:00,0.0,0.0,231.15313343781463,0.0,231.15313
2023-03-02 08:00:00,0.0,0.0,238.39506536377814,0.0,238.39507
2023-03-02 09:00:00,0.0,0.0,220.0127259857723,0.0,220.01273
2023-03-02 10:00:00,0.0,0.0,207.4723333211062,0.0,207.47233
2023-03-02 11:00:00,0.0,445.18598,211.2150695568394,0.0,656.40105
2023-03-02 12:00:00,0.0,1102.4345,233.3059092776971,0.0,1335.7405
2023-03-02 13:00:00,0.0,1102.4345,231.12013117670148,0.0,1333.5547
2023-03-02 14:00:00,0.0,442.19145,205.84289564706393,0.0,648.03435
2023-03-02 15:00:00,0.0,0.0,187.03053342913063,0.0,187.03053
2023-03-02 16:00:00,0.0,0.0,187.7046010779335,0.0,187.7046
2023-03-02 17:00:00,0.0,0.0,229.53275924749312,0.0,229.53276
2023-03-02 18:00:00,0.0,0.0,296.4303223161139,0.0,296.43032
2023-03-02 19:00:00,0.0,0.0,333.65372985430895,0.0,333.65373
2023-03-02 20:00:00,0.0,0.0,300.01901181058037,0.0,300.01901
2023-03-02 21:00:00,0.0,0.0,251.35993305484556,0.0,251.35993
2023-03-02 22:00:00,0.0,0.0,208.00747092679273,0.0,208.00747
2023-03-02 23:00:00,0.0,0.0,154.00457130778653,0.0,154.00457
2023-03-03 00:00:00,0.0,0.0,103.9353567484824,0.0,103.93536
2023-03-03 01:00:00,0.0,0.0,76.90419811553396,0.0,76.904198
2023-03-03 02:00:00,0.0,0.0,70.479867943212,0.0,70.479868
2023-03-03 03:00:00,0.0,0.0,68.61860855140749,0.0,68.618609
2023-03-03 04:00:00,0.0,0.0,69.7152465740742,0.0,69.715247
2023-03-03 05:00:00,0.0,0.0,83.44169942245905,0.0,83.441699
2023-03-03 06:00:00,0.0,0.0,160.46920303989572,0.0,160.4692
2023-03-03 07:00:00,0.0,0.0,230.5163776496477,0.0,230.51638
2023-03-03 08:00:00,0.0,0.0,237.73794523513027,0.0,237.73795
2023-03-03 09:00:00,0.0,0.0,219.40588867422582,0.0,219.40589
2023-03-03 10:00:00,0.0,0.0,206.89971676756684,0.0,206.89972
2023-03-03 11:00:00,0.0,448.97051,210.63174871454456,0.0,659.60226
2023-03-03 12:00:00,0.0,1102.4345,232.6611673989874,0.0,1335.0957
2023-03-03 13:00:00,0.0,1102.4345,230.48102958940072,0.0,1332.9156
2023-03-03 14:00:00,0.0,1102.4345,205.27332986422286,0.0,1307.7079
2023-03-03 15:00:00,0.0,1102.4345,186.51269180271854,0.0,1288.9472
2023-03-03 16:00:00,0.0,0.0,187.184559383944,0.0,187.18456
2023-03-03 17:00:00,0.0,0.0,228.89642327285247,0.0,228.89642
2023-03-03 18:00:00,0.0,0.0,295.60800859647185,0.0,295.60801
2023-03-03 19:00:00,0.0,0.0,332.727581469897,0.0,332.72758
2023-03-03 20:00:00,0.0,0.0,299.1857097750983,0.0,299.18571
2023-03-03 21:00:00,0.0,297.55555,250.66134038371501,0.0,548.21689
2023-03-03 22:00:00,0.0,382.53093,207.42900516923598,0.0,589.95993
2023-03-03 23:00:00,0.0,1102.4345,153.57602039636208,0.0,1256.0106
2023-03-04 00:00:00,0.0,202.84232,119.16323976786802,0.0,322.00556
2023-03-04 01:00:00,0.0,1102.4345,93.96529026093476,0.0,1196.3998
2023-03-04 02:00:00,0.0,1102.4345,74.81496161735082,0.0,1177.2495
2023-03-04 03:00:00,0.0,1102.4345,70.54166752680082,0.0,1172.9762
2023-03-04 04:00:00,0.0,1102.4345,68.33032011879541,0.0,1170.7649
2023-03-04 05:00:00,0.0,1102.4345,71.2000541302351,0.0,1173.6346
2023-03-04 06:00:00,0.0,1102.4345,94.31810106267054,0.0,1196.7526
2023-03-04 07:00:00,0.0,1102.4345,145.54533942056764,0.0,1247.9799
2023-03-04 08:00:00,0.0,1102.4345,212.58335951797739,0.0,1315.0179
2023-03-04 09:00:00,0.0,1102.4345,251.6578218654663,0.0,1354.0924
2023-03-04 10:00:00,0.0,1102.4345,262.52926323591475,0.0,1364.9638
2023-03-04 11:00:00,0.0,1102.4345,275.1376603831984,0.0,1377.5722
2023-03-04 12:00:00,0.0,1102.4345,295.71284020393773,0.0,1398.1474
2023-03-04 13:00:00,0.0,1102.4345,294.2584762485982,0.0,1396.693
2023-03-04 14:00:00,0.0,1102.4345,272.30784498119533,0.0,1374.7424
2023-03-04 15:00:00,0.0,1102.4345,255.1530291418528,0.0,1357.5876
2023-03-04 16:00:00,0.0,408.37723,256.75475864523037,0.0,665.13199
2023-03-04 17:00:00,0.0,0.0,320.17768075369224,0.0,320.17768
2023-03-04 18:00:00,0.0,0.0,371.43672902802035,0.0,371.43673
2023-03-04 19:00:00,0.0,0.0,372.65231362154213,0.0,372.65231
2023-03-04 20:00:00,0.0,0.0,304.9393638703061,0.0,304.93936
2023-03-04 21:00:00,0.0,0.0,237.75530646496924,0.0,237.75531
2023-03-04 22:00:00,0.0,0.0,217.1791906388848,0.0,217.17919
2023-03-04 23:00:00,0.0,260.28439,184.19956056226863,0.0,444.48395
2023-03-05 00:00:00,0.0,179.46867,138.53658972280567,0.0,318.00526
2023-03-05 01:00:00,0.0,196.93907,99.77845425072016,0.0,296.71752
2023-03-05 02:00:00,0.0,1004.8378,79.86628620033662,0.0,1084.7041
2023-03-05 03:00:00,0.0,204.08605,72.85799593785012,0.0,276.94405
2023-03-05 04:00:00,0.0,1102.4345,68.61510869473157,0.0,1171.0497
2023-03-05 05:00:00,0.0,408.1721,68.41204103704413,0.0,476.58414
2023-03-05 06:00:00,0.0,416.9073,72.5484655472236,0.0,489.45577
2023-03-05 07:00:00,0.0,402.61334,88.53163236464599,0.0,491.14497
2023-03-05 08:00:00,0.0,392.28992,156.76642305012982,0.0,549.05634
2023-03-05 09:00:00,0.0,370.05486,245.22330479183037,0.0,615.27817
2023-03-05 10:00:00,0.0,1102.4345,308.34292248583506,0.0,1410.7775
2023-03-05 11:00:00,0.0,344.64337,358.9501190509592,0.0,703.59349
2023-03-05 12:00:00,0.0,338.2905,365.8460138537582,0.0,704.13651
2023-03-05 13:00:00,0.0,333.52584,306.19838638524766,0.0,639.72423
2023-03-05 14:00:00,0.0,333.52584,240.86645018094958,0.0,574.39229
2023-03-05 15:00:00,0.0,0.0,206.30063785036796,0.0,206.30064
2023-03-05 16:00:00,0.0,0.0,188.76173307216385,0.0,188.76173
2023-03-05 17:00:00,0.0,0.0,222.34713798527778,0.0,222.34714
2023-03-05 18:00:00,0.0,0.0,276.636288376517,0.0,276.63629
2023-03-05 19:00:00,0.0,0.0,311.76015856088827,0.0,311.76016
2023-03-05 20:00:00,0.0,0.0,283.13100041309025,0.0,283.131
2023-03-05 21:00:00,0.0,0.0,239.63856157982713,0.0,239.63856
2023-03-05 22:00:00,0.0,0.0,202.87477636730915,0.0,202.87478
2023-03-05 23:00:00,0.0,0.0,149.61026758209744,0.0,149.61027
2023-03-06 00:00:00,0.0,0.0,103.0568027613225,0.0,103.0568
2023-03-06 01:00:00,0.0,0.0,76.25373631255577,0.0,76.253736
2023-03-06 02:00:00,0.0,0.0,69.88338096743647,0.0,69.883381
2023-03-06 03:00:00,0.0,0.0,68.03752438836307,0.0,68.037524
2023-03-06 04:00:00,0.0,0.0,69.12451936476158,0.0,69.124519
2023-03-06 05:00:00,0.0,0.0,82.73422608722203,0.0,82.734226
2023-03-06 06:00:00,0.0,0.0,159.10781132031013,0.0,159.10781
2023-03-06 07:00:00,0.0,0.0,228.5595962608437,0.0,228.5596
2023-03-06 08:00:00,0.0,0.0,235.7186749519553,0.0,235.71867
2023-03-06 09:00:00,0.0,0.0,217.5412183768579,0.0,217.54122
2023-03-06 10:00:00,0.0,0.0,205.1402802172599,0.0,205.14028
2023-03-06 11:00:00,0.0,0.0,208.83950458371226,0.0,208.8395
2023-03-06 12:00:00,0.0,0.0,230.6802990456723,0.0,230.6803
2023-03-06 13:00:00,0.0,0.0,228.5175784741757,0.0,228.51758
2023-03-06 14:00:00,0.0,0.0,203.523586830697,0.0,203.52359
2023-03-06 15:00:00,0.0,0.0,184.92192144756456,0.0,184.92192
2023-03-06 16:00:00,0.0,0.0,185.5871042214263,0.0,185.5871
2023-03-06 17:00:00,0.0,0.0,226.94182733615534,0.0,226.94183
2023-03-06 18:00:00,0.0,0.0,293.08226973110726,0.0,293.08227
2023-03-06 19:00:00,0.0,0.0,329.88304092167937,0.0,329.88304
2023-03-06 20:00:00,0.0,0.0,296.6264481285957,0.0,296.62645
2023-03-06 21:00:00,0.0,0.0,248.51589932241117,0.0,248.5159
2023-03-06 22:00:00,0.0,0.0,205.65256414450263,0.0,205.65256
2023-03-06 23:00:00,0.0,208.99162,152.26001949638587,0.0,361.25164
2023-03-07 00:00:00,0.0,1102.4345,102.75728996258164,0.0,1205.1918
2023-03-07 01:00:00,0.0,1102.4345,76.0319935191454,0.0,1178.4665
2023-03-07 02:00:00,0.0,1102.4345,69.68004713550555,0.0,1172.1146
2023-03-07 03:00:00,0.0,1102.4345,67.83944974039468,0.0,1170.274
2023-03-07 04:00:00,0.0,1102.4345,68.9231664391922,0.0,1171.3577
2023-03-07 05:00:00,0.0,1102.4345,82.49309025280026,0.0,1184.9276
2023-03-07 06:00:00,0.0,1102.4345,158.6438137263456,0.0,1261.0784
2023-03-07 07:00:00,0.0,1102.4345,227.89270199056403,0.0,1330.3272
2023-03-07 08:00:00,0.0,1102.4345,235.03051288332983,0.0,1337.4651
2023-03-07 09:00:00,0.0,1102.4345,216.90577075627263,0.0,1319.3403
2023-03-07 10:00:00,0.0,1102.4345,204.54072029919936,0.0,1306.9753
2023-03-07 11:00:00,0.0,1102.4345,208.22879118267696,0.0,1310.6633
2023-03-07 12:00:00,0.0,1102.4345,230.00534020737862,0.0,1332.4399
2023-03-07 13:00:00,0.0,1102.4345,227.84858245444696,0.0,1330.2831
2023-03-07 14:00:00,0.0,1102.4345,202.92743179214514,0.0,1305.362
2023-03-07 15:00:00,0.0,1102.4345,184.37995312453882,0.0,1286.8145
2023-03-07 16:00:00,0.0,319.79807,185.04288183438598,0.0,504.84095
2023-03-07 17:00:00,0.0,0.0,226.27596255357798,0.0,226.27596
2023-03-07 18:00:00,0.0,0.0,292.22187212133366,0.0,292.22187
2023-03-07 19:00:00,0.0,0.0,328.91408325870833,0.0,328.91408
2023-03-07 20:00:00,0.0,0.0,295.75470340637935,0.0,295.7547
2023-03-07 21:00:00,0.0,0.0,247.78514256101204,0.0,247.78514
2023-03-07 22:00:00,0.0,0.0,205.04751743556082,0.0,205.04752
2023-03-07 23:00:00,0.0,0.0,151.81181501479574,0.0,151.81182
2023-03-08 00:00:00,0.0,160.39453,137.3323212321534,0.0,297.72685
2023-03-08 01:00:00,0.0,176.00816,98.91061379367828,0.0,274.91877
2023-03-08 02:00:00,0.0,166.78192,79.17123857571595,0.0,245.95316
2023-03-08 03:00:00,0.0,182.39555,72.2235819049632,0.0,254.61913
2023-03-08 04:00:00,0.0,245.55976,68.01730376131908,0.0,313.57707
2023-03-08 05:00:00,0.0,0.0,67.81566998335349,0.0,67.81567
2023-03-08 06:00:00,0.0,0.0,71.9156806836301,0.0,71.915681
2023-03-08 07:00:00,0.0,0.0,87.75899780482989,0.0,87.758998
2023-03-08 08:00:00,0.0,0.0,155.39751245988305,0.0,155.39751
2023-03-08 09:00:00,0.0,0.0,243.08081029499613,0.0,243.08081
2023-03-08 10:00:00,0.0,0.0,305.64747563982985,0.0,305.64748
2023-03-08 11:00:00,0.0,0.0,355.81054531298514,0.0,355.81055
2023-03-08 12:00:00,0.0,0.0,362.64437870953554,0.0,362.64438
2023-03-08 13:00:00,0.0,0.0,303.51728361783216,0.0,303.51728
2023-03-08 14:00:00,0.0,0.0,238.7562295058686,0.0,238.75623
2023-03-08 15:00:00,0.0,0.0,204.4922430108679,0.0,204.49224
2023-03-08 16:00:00,0.0,0.0,187.10616175794695,0.0,187.10616
2023-03-08 17:00:00,0.0,0.0,220.39590176364874,0.0,220.3959
2023-03-08 18:00:00,0.0,0.0,274.2073089629597,0.0,274.20731
2023-03-08 19:00:00,0.0,0.0,309.021288030983,0.0,309.02129
2023-03-08 20:00:00,0.0,0.0,280.6423075557869,0.0,280.64231
2023-03-08 21:00:00,0.0,0.0,237.53100108013825,0.0,237.531
2023-03-08 22:00:00,0.0,0.0,201.08957893372357,0.0,201.08958
2023-03-08 23:00:00,0.0,0.0,148.29305986426579,0.0,148.29306
2023-03-09 00:00:00,0.0,159.7881,102.14897109582101,0.0,261.93707
2023-03-09 01:00:00,0.0,175.34269,75.58164170616564,0.0,250.92433
2023-03-09 02:00:00,0.0,166.15134,69.26709599303335,0.0,235.41844
2023-03-09 03:00:00,0.0,181.70593,67.43719173941861,0.0,249.14313
2023-03-09 04:00:00,0.0,244.63134,68.51426327430855,0.0,313.1456
2023-03-09 05:00:00,0.0,363.41187,82.00341210318972,0.0,445.41528
2023-03-09 06:00:00,0.0,0.0,157.701595919804,0.0,157.7016
2023-03-09 07:00:00,0.0,0.0,226.538510905059,0.0,226.53851
2023-03-09 08:00:00,0.0,0.0,233.6331771642615,0.0,233.63318
2023-03-09 09:00:00,0.0,0.0,215.61551224720188,0.0,215.61551
2023-03-09 10:00:00,0.0,0.0,203.32336765837843,0.0,203.32337
2023-03-09 11:00:00,0.0,0.0,206.9888299330364,0.0,206.98883
2023-03-09 12:00:00,0.0,0.0,228.63497959628143,0.0,228.63498
2023-03-09 13:00:00,0.0,0.0,226.49036818284765,0.0,226.49037
2023-03-09 14:00:00,0.0,0.0,201.71713755032172,0.0,201.71714
2023-03-09 15:00:00,0.0,0.0,183.27969998128086,0.0,183.2797
2023-03-09 16:00:00,0.0,0.0,183.93808614428758,0.0,183.93809
2023-03-09 17:00:00,0.0,0.0,224.9242682625481,0.0,224.92427
2023-03-09 18:00:00,0.0,0.0,290.47533126146504,0.0,290.47533
2023-03-09 19:00:00,0.0,0.0,326.94723145075847,0.0,326.94723
2023-03-09 20:00:00,0.0,0.0,293.98523230279125,0.0,293.98523
2023-03-09 21:00:00,0.0,0.0,246.30189359720197,0.0,246.30189
2023-03-09 22:00:00,0.0,0.0,203.8194637734309,0.0,203.81946
2023-03-09 23:00:00,0.0,205.03783,150.9021282060865,0.0,355.93995
2023-03-10 00:00:00,0.0,1102.4345,101.84039509360372,0.0,1204.2749
2023-03-10 01:00:00,0.0,1102.4345,75.35320288538699,0.0,1177.7877
2023-03-10 02:00:00,0.0,1102.4345,69.05763463408161,0.0,1171.4922
2023-03-10 03:00:00,0.0,1102.4345,67.23316019127992,0.0,1169.6677
2023-03-10 04:00:00,0.0,1102.4345,68.3068672370813,0.0,1170.7414
2023-03-10 05:00:00,0.0,878.61298,81.75505431606749,0.0,960.36803
2023-03-10 06:00:00,0.0,0.0,157.22373051136466,0.0,157.22373
2023-03-10 07:00:00,0.0,0.0,225.85172368009475,0.0,225.85172
2023-03-10 08:00:00,0.0,0.0,232.92452897193476,0.0,232.92453
2023-03-10 09:00:00,0.0,0.0,214.96118620857754,0.0,214.96119
2023-03-10 10:00:00,0.0,0.0,202.7060320632802,0.0,202.70603
2023-03-10 11:00:00,0.0,0.0,206.36004737047404,0.0,206.36005
2023-03-10 12:00:00,0.0,0.0,227.94009167653604,0.0,227.94009
2023-03-10 13:00:00,0.0,0.0,225.80165887566375,0.0,225.80166
2023-03-10 14:00:00,0.0,0.0,201.103451544039,0.0,201.10345
2023-03-10 15:00:00,0.0,0.0,182.72182686181975,0.0,182.72183
2023-03-10 16:00:00,0.0,340.61266,183.37792594702952,0.0,523.99059
2023-03-10 17:00:00,0.0,0.0,224.2389438201759,0.0,224.23894
2023-03-10 18:00:00,0.0,0.0,289.5898401573114,0.0,289.58984
2023-03-10 19:00:00,0.0,0.0,325.950071207149,0.0,325.95007
2023-03-10 20:00:00,0.0,0.0,293.0881657180493,0.0,293.08817
2023-03-10 21:00:00,0.0,347.35005,245.54995407674426,0.0,592.90001
2023-03-10 22:00:00,0.0,294.94811,203.1969140947818,0.0,498.14502
2023-03-10 23:00:00,0.0,217.09378,150.44098437269767,0.0,367.53477
2023-03-11 00:00:00,0.0,1102.4345,116.72935216474272,0.0,1219.1639
2023-03-11 01:00:00,0.0,1102.4345,92.04504197379543,0.0,1194.4796
2023-03-11 02:00:00,0.0,1102.4345,73.28522315896655,0.0,1175.7198
2023-03-11 03:00:00,0.0,1102.4345,69.09852305580648,0.0,1171.5331
2023-03-11 04:00:00,0.0,232.39484,66.93166083929528,0.0,299.3265
2023-03-11 05:00:00,0.0,0.0,69.74186078095362,0.0,69.741861
2023-03-11 06:00:00,0.0,0.0,92.38538508179562,0.0,92.385385
2023-03-11 07:00:00,0.0,0.0,142.5612977234133,0.0,142.5613
2023-03-11 08:00:00,0.0,0.0,208.22256209663635,0.0,208.22256
2023-03-11 09:00:00,0.0,0.0,246.49276364208475,0.0,246.49276
2023-03-11 10:00:00,0.0,0.0,257.13820692519147,0.0,257.13821
2023-03-11 11:00:00,0.0,1102.4345,269.48466835052716,0.0,1371.9192
2023-03-11 12:00:00,0.0,1102.4345,289.63387387877043,0.0,1392.0684
2023-03-11 13:00:00,0.0,1102.4345,288.20622038711906,0.0,1390.6408
2023-03-11 14:00:00,0.0,1102.4345,266.7040940187044,0.0,1369.1386
2023-03-11 15:00:00,0.0,1102.4345,249.89951009600588,0.0,1352.3341
2023-03-11 16:00:00,0.0,0.0,251.46542868206427,0.0,251.46543
2023-03-11 17:00:00,0.0,0.0,313.578257931082,0.0,313.57826
2023-03-11 18:00:00,0.0,0.0,363.77679440387647,0.0,363.77679
2023-03-11 19:00:00,0.0,0.0,364.96328955388435,0.0,364.96329
2023-03-11 20:00:00,0.0,0.0,298.64423179604074,0.0,298.64423
2023-03-11 21:00:00,0.0,0.0,232.84449470917073,0.0,232.84449
2023-03-11 22:00:00,0.0,0.0,212.69101112080938,0.0,212.69101
2023-03-11 23:00:00,0.0,0.0,180.39096011730155,0.0,180.39096
2023-03-12 00:00:00,0.0,0.0,135.67064663151353,0.0,135.67065
2023-03-12 01:00:00,0.0,0.0,97.71323204560144,0.0,97.713232
2023-03-12 02:00:00,0.0,0.0,78.21233058284727,0.0,78.212331
2023-03-12 03:00:00,0.0,154.71574,71.34838612894998,0.0,226.06413
2023-03-12 04:00:00,0.0,208.29434,67.19266827411796,0.0,275.48701
2023-03-12 05:00:00,0.0,42.862049,66.99306911763317,0.0,109.85512
2023-03-12 06:00:00,0.0,316.05355,71.0429126715021,0.0,387.09647
2023-03-12 07:00:00,0.0,305.21743,86.69341669389556,0.0,391.91085
2023-03-12 08:00:00,0.0,297.39134,153.50970679395306,0.0,450.90105
2023-03-12 09:00:00,0.0,0.0,240.1263850023357,0.0,240.12639
2023-03-12 10:00:00,0.0,270.30104,301.930798712081,0.0,572.23184
2023-03-12 11:00:00,0.0,261.27094,351.48176697903136,0.0,612.75271
2023-03-12 12:00:00,0.0,1102.4345,358.2303264713811,0.0,1460.6649
2023-03-12 13:00:00,0.0,1102.4345,299.82112973446664,0.0,1402.2557
2023-03-12 14:00:00,0.0,1102.4345,235.84728842580154,0.0,1338.2818
2023-03-12 15:00:00,0.0,1102.4345,201.999538724603,0.0,1304.4341
2023-03-12 16:00:00,0.0,1102.4345,184.8242658587658,0.0,1287.2588
2023-03-12 17:00:00,0.0,0.0,217.7066724681662,0.0,217.70667
2023-03-12 18:00:00,0.0,0.0,270.85986862781164,0.0,270.85987
2023-03-12 19:00:00,0.0,0.0,305.2470302419482,0.0,305.24703
2023-03-12 20:00:00,0.0,0.0,277.21302874019227,0.0,277.21303
2023-03-12 21:00:00,0.0,0.0,234.62709753087836,0.0,234.6271
2023-03-12 22:00:00,0.0,0.0,198.6300066149747,0.0,198.63001
2023-03-12 23:00:00,0.0,1102.4345,146.47838494932336,0.0,1248.9129
2023-03-13 00:00:00,0.0,1102.4345,100.89836373072839,0.0,1203.3329
2023-03-13 01:00:00,0.0,1102.4345,74.65584302644982,0.0,1177.0904
2023-03-13 02:00:00,0.0,1102.4345,68.41823126264185,0.0,1170.8528
2023-03-13 03:00:00,0.0,1102.4345,66.61035464390713,0.0,1169.0449
2023-03-13 04:00:00,0.0,1102.4345,67.6738147913959,0.0,1170.1084
2023-03-13 05:00:00,0.0,1102.4345,80.99699923573688,0.0,1183.4315
2023-03-13 06:00:00,0.0,1102.4345,155.76521008994334,0.0,1258.1998
2023-03-13 07:00:00,0.0,1102.4345,223.75561402734334,0.0,1326.1902
2023-03-13 08:00:00,0.0,1102.4345,230.76177580211206,0.0,1333.1963
2023-03-13 09:00:00,0.0,1102.4345,212.96429312609365,0.0,1315.3988
2023-03-13 10:00:00,0.0,1102.4345,200.82209611670518,0.0,1303.2566
2023-03-13 11:00:00,0.0,1102.4345,204.4412481872006,0.0,1306.8758
2023-03-13 12:00:00,0.0,1102.4345,225.81964140466368,0.0,1328.2542
2023-03-13 13:00:00,0.0,1102.4345,223.70013712513895,0.0,1326.1347
2023-03-13 14:00:00,0.0,1102.4345,199.23092259488183,0.0,1301.6655
2023-03-13 15:00:00,0.0,1102.4345,181.0196601018514,0.0,1283.4542
2023-03-13 16:00:00,0.0,1102.4345,181.66884304945253,0.0,1284.1034
2023-03-13 17:00:00,0.0,1102.4345,222.14805313930844,0.0,1324.5826
2023-03-13 18:00:00,0.0,319.1864,286.8883472159561,0.0,606.07475
2023-03-13 19:00:00,0.0,0.0,322.90800045753457,0.0,322.908
2023-03-13 20:00:00,0.0,1102.4345,290.35155018975445,0.0,1392.7861
2023-03-13 21:00:00,0.0,1102.4345,243.25614920372652,0.0,1345.6907
2023-03-13 22:00:00,0.0,1102.4345,201.2978823493661,0.0,1303.7324
2023-03-13 23:00:00,0.0,1102.4345,149.03435622742154,0.0,1251.4689
2023-03-14 00:00:00,0.0,1102.4345,100.57929255864946,0.0,1203.0138
2023-03-14 01:00:00,0.0,1102.4345,74.41965175470457,0.0,1176.8542
2023-03-14 02:00:00,0.0,1102.4345,68.20167704147228,0.0,1170.6362
